"API.MATS3c"	"API.BCUTc-1l"	"API.MAXDN"	"API.ZMIC3"	"API.JGI3"	"EXP1.GATS4p"	"EXP1.ETA_EtaP_L"	"EXP1.MDEC.22"	"EXP2.ATS6m"	"PreparationMethod"	"Excipient1_mg_per_1g"	"Ball_diameter_mm"	"Medium_ionic_strength"	"Time_min"	"Q"
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	4	333	0	0	60	46.25525541
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	5	49.33768711
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	15	75.08323765
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	30	81.75269349
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	45	84.3599028
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	4	500	0	0	60	87.54595596
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	5	4.822614535
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	15	10.18515496
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	30	16.10051845
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	45	20.89731215
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.187421471	0.35451	0	0	4	500	0	0	60	26.17308347
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	5	33.08193206
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	15	50.43293014
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	30	58.33571393
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	45	61.59704203
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	60	61.28355369
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	5	4.822614535
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	15	10.18515496
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	30	16.10051845
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	45	20.89731215
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	60	26.17308347
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	5	4.637267206
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	15	10.44079116
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	30	15.08983852
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	45	19.68955168
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	60	23.21174375
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	5	35.90631243
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	15	53.85504295
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	30	59.75365506
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	45	71.70442277
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	9.144576	1	333	0	0	60	68.80802236
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	5	21.92945114
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	15	29.80762814
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	30	34.6098193
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	45	38.64715671
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	60	39.77662647
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	5	21.98537707
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	15	29.88356541
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	30	34.69773099
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	45	38.74764995
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	500	0	0	60	39.87671975
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	5	3.297923989
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	15	5.975205954
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	30	8.253525927
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	45	9.943503773
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	60	11.39190689
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	5	9.737697183
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	15	13.05314245
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	30	14.50729818
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	45	15.142229
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	91	0	0	60	15.59225759
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	5	16.53878687
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	15	22.10515405
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	30	25.66611481
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	45	28.01453878
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	60	29.84709424
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	5	16.94962194
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	15	22.98098672
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	30	25.2534025
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	45	25.86790714
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	1	333	0	0	60	26.14607937
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	5	26.30259783
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	15	34.25074458
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	30	42.01414738
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	45	43.59830613
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	1	500	0	0	60	45.00122551
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	5	5.275712413
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	15	10.11101335
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	30	13.84474488
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	45	16.243976
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	60	18.14143805
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	5	14.55804283
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	15	25.22428169
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	30	33.53322317
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	45	39.66363185
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.210453205	0.302086003	1.163888514	0	3	500	15	0	60	43.07758912
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	5	6.604936911
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	15	11.44950762
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	30	16.4450548
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	45	20.24476847
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.192268088	0.299983925	1.467174407	0	3	500	15	0	60	23.36829416
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	5	11.79699543
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	15	21.16579956
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	30	28.81593115
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	45	34.07677601
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.268490371	0.441664054	0	0	3	500	15	0	60	38.00503066
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	5	52.67737808
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	15	84.54497994
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	30	90.67249684
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	45	85.79183576
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	60	90.48000475
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	5	16.131434
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	15	23.45729556
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	30	27.42838924
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	45	29.71693066
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	91	15	0	60	31.61579519
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	5	19.54818962
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	15	38.96893689
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	30	50.38550838
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	45	56.59405927
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	333	15	0	60	58.75510831
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	5	50.40308635
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	15	75.08669632
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	30	81.30676537
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	45	86.77001005
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	3	500	15	0	60	85.83796901
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	5	71.19131822
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	15	100.6251783
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	30	93.92683482
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	45	90.18949575
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	500	15	0	60	90.75988836
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	5	26.40747389
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	15	37.53298064
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	30	44.51685828
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	45	47.80819348
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	91	15	0	60	51.55046813
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	5	33.84990586
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	15	52.78763634
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	30	67.77203498
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	45	76.38277387
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.310802797	0.343791818	1.412589197	0	3	333	15	0	60	77.76090448
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	5	28.78027847
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	15	62.20714872
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	30	82.51283953
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	45	91.48545042
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	60	93.62829101
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	5	71.27834258
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	15	89.81423996
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	30	88.63808102
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	45	88.38498754
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	500	15	0	60	87.25380333
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	5	23.54458136
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	15	34.73552062
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	30	44.36164841
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	45	47.20150198
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	91	15	0	60	52.73967949
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	5	74.7484329
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	15	92.3196121
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	30	90.02752146
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	45	90.28599735
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.26353417	0.344829535	1.292614931	0	3	333	15	0	60	91.35617116
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	5	46.57861868
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	15	47.20423722
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	30	57.63389985
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	45	56.73193922
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	60	61.57588658
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	5	48.76198879
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	15	54.0813891
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	30	58.54542978
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	45	61.83978132
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	60	64.39857658
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	3	500	15	0	5	38.54279099
